userName,at,content,score
Pengguna Google,2025-04-19 13:28:19,"memang bagus si, cmn sering lag, tb tb keluar sendiri waktu scroll, waktu mau up vid ga ke up up malah nge lag aplikasinya padahal di aplikasi lain normal² aja, koneksi aku juga baik ga ada yg masalah , tpi aplikasi nya yg kadang bermasalah",3
Pengguna Google,2025-04-05 01:21:26,"kenapa sekarang setiap kali upload video malah jadi burik,padahal video aslinya jernih HD,, katanya harus setting dulu di aplikasi nya,,udah di setting hasilnya tetep aja burik,tidak bisa upload video dengan resolusi aslinya.mohon di perbaiki Min. tetapkan resolusi video tanpa di kompres.",3
Pengguna Google,2025-04-09 04:18:15,"tiktok makin di update makin banyak bug nya, mau buat vt pun susah, setiap mau pake filter selalu bug, sampe sampe ga bisa di pake, juga pas mau foto mau ganti filter ga bisa, malah filternya jadi double, kadang warna hitam ga keliatan, suka ngebug ga bisa gerak, setiap mau buat vt selalu saja hitam",1
Pengguna Google,2025-04-08 05:07:21,"Saya ingin memberikan masukan mengenai tombol ""Tidak Suka"" (dislike) yang muncul di bagian kanan layar video. Saya merasa terganggu dengan keberadaan tombol tersebut karena secara tidak sengaja bisa terpencet, dan itu membuat pengalaman menonton saya jadi kurang nyaman. Saya berharap TikTok bisa memberikan opsi untuk menyembunyikan atau menonaktifkan tombol ""Tidak Suka"" di video, atau setidaknya memberikan kontrol bagi pengguna yang tidak ingin fitur tersebut aktif. Terima kasih atas perhatian",5
Pengguna Google,2025-04-30 01:17:29,bug terus mohon diperbaiki kadang harus keluar apk nya dlu biar gk bug jdinya males baru bug nya sudah scorl video di bawah nya kadang suara video musik atas nya masih ada sampai harus keluar tiktok lagi dan padahal jaringan bagus dan lancar kenapa video gk gerak harus lompat satu video biar gerak tpi video yg di lompat tadi gk gerak²,2
Pengguna Google,2025-04-12 12:33:15,aplikasi ini bagus tapi sekarang kurang bagus setelah update suara atau lagu tiktok berubah kalau kita favoritkan suara gak ada pas mau bikin video gak suka suara kormesial mending yang dulu tolong perbaiki ya soal nya suara kormesial rata rata suara pas tiktok dulu udh di cari lagu nya malah yg keluar suara jaman covid pengen suara atau lagu yg dulu gak mau suara kormesial,4
Pengguna Google,2025-04-04 11:40:11,"untuk pihak tiktok tolong dengarkan kami para pengguna, ini aplikasi ngebug. lag parah banget bahkan sudah keluar dan sudah tidak berjalan dilatarbelakang juga tetap lag jadi memengaruhi perangkat juga dan solusinya ya perangkatnya harus di muat ulang dan itu sangat menggangu",1
Pengguna Google,2025-04-28 14:02:07,download aplikasinya ko lama bnget yah. padahal paket aku masi banyak. jaringan juga stabil. trus pas mau buka tik tok sellu nge bug di logo doang. tik tok ko jadi gini yah. tolong di perbaiki lagi aplikasi tik toknya,1
Pengguna Google,2025-04-27 00:29:22,"tiktok setelah di update kok makin jelek ya?aku setiap mau buka tiktok loading nya lama banget, trus juga kalo habis main apk lain dan agak lama pasti tiktoknya ga bisa dibuka,tolong dong dibenerin apk nya, soalnya aku kalo ga main tiktok jadi bosen dan bingung mau ngapain",1
Pengguna Google,2025-04-13 13:29:47,"setelah update tiktok, tiba-tiba saya tidak bisa merekam video menggunakan filter dan memakai mode foto untuk foto di aplikasi tiktok. saat ingin merekam video atau foto tiba-tiba langsung ngebug dan filter menjadi double. sungguh mengecewakan, sudah 1 bulan saya tidak bisa merekam video dan foto di aplikasi tiktok. tolong di perbaiki lagi bug aplikasi nya menjadi lebih baik dan bagus. selebihnya sudah bagus, tapi untuk merekam video dan foto, tidak bagus.terimakasih, tolong segera di perbaiki.",1
Pengguna Google,2025-04-28 03:05:42,"bisa gasih iklanya dikurangin???? kesel banget loh kalo lagi enak' nya nonton dikit' langsung ganti ke iklan itu maksudnya gimana sih itu bikin kita yg nonton itu jadi risih banget,ini aja aku lagi nulis gini tiba' langsung dipindahin ke tiktok buat liat iklanya doang kan kek.. apasihh stop deh tiktok ya, kalo lama' diginiin terus ya lama' semuanya bisa jadi muak!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1
Pengguna Google,2025-04-04 11:42:52,"aplikasinya sih bagus tapi entah kenapa tt ku error gak bisa pakek filter atau fitur foto. yang lainya sih aman gak ada apa apa, cuma aku gak bisa bikin vidio buat konten atau foto. kalau aku mau pakek filter buat bikin konten tiba tiba layar buat fotonya menghitam dan gak bisa buat foto. aku sempat uninstall appnya tapi tetep aja gak bisa normal lagi. mungkin ini bug ya atau gak tau saya kurang tau. semoga setelah ini bisa di perbaiki",1
Pengguna Google,2025-04-11 22:30:41,tolong di betul bug pada android 10 soalnya ketika mencet aplikasi dan masuk ke aplikasi yang Keluar hanya background tulisan tiktok tetapi tidak masuk pada dalamnya tiktok dan harus menghapus aplikasi dulu untuk bisa masuk kedalamnya mohon di betulkan terimakasih 🙏,2
Pengguna Google,2025-04-18 22:14:53,"kenapa ya pas saya mau foto di tiktok, gabisa lagi layarnya langsung hitam kadang juga layarnya langung berubah jadi merah. tolong dong diperbaiki lagi, masalahnya bukan cuman saya yang begini ternyata pas saya cari banyak yang mengalami seperti saya ini",1
Pengguna Google,2025-04-23 10:34:52,"sekarang tiktok jelek bangett, setiap malem gk bisa di gunain terus kalo bukak tiktok malem² yang keluar cuman logo tiktok nya dan membuat hp saya jadi lemot karena habis buka tiktok tolong di perbaiki ya bug - bug nya terus udh di tunggu beberapa hari tapi masih belum bisa di buka jadi harus uninstall dan download lagi tolong ya bug nya di perbaiki",1
Pengguna Google,2025-04-30 04:43:48,Kecewa berat sama TikTok yang sekarang nge bug Mulu udah gitu gak bisa kebuka sama hape tiba tiba mati sendiri tiap mengklik aplikasi tiktok. padahal dulu bagus bagus aja tuh. sekarang jelek parah!,1
Pengguna Google,2025-04-28 13:34:24,benar2 kecewa dengan aplikasi tiktok sekrng semuanya serba ribet masa keranjang belanja nya hilang padahal sudah pesan barang mau lihat story nya Mala lemot pas buka dan pas di instal ulang Mala menu keranjang untuk pemesanan barang tidak muncul parah sekali tiktok,1
Pengguna Google,2025-05-01 10:07:12,"baru kali ini belanja online di tiktok shop mengalami pembatalan otomatis, dana refund masuk ke saldo tiktok, awalnya mau di tarik via rekening bank tp sayang kena admin, tp kok koin nya gak masuk ? cek di riwayat koinnya, ada pengembalian koin, tp kok gak masuk & gak bertambah koinnya ? 😭😭😭 udah komplen tp jawabannya tidak nyambung, yg jawan bot tiktok bukan cs nya langsung.",1
Pengguna Google,2025-04-28 01:25:27,ternyata bukan saya doang ya yang ngrasain tiktok klo tambah di update tambah banyak bug nya tiktokk tolong di perkembangin lagi dong biar nggak ada bug nya soalnya setelah saya pake tiktok hp saya jdi lemot banget padahal penyimpanan masih banyak tolong di perbaiki yaa semoga aja di bacaa🙏🙏,2
Pengguna Google,2025-04-30 13:28:57,udah di updet tapi tetap bug gk bisa dibuka kalo mau buka harus dowload lagi itupun sudah sering begitu jadi untuk tiktok plis tolong jangan kayak gini lagi donk di update yang bagus jangan sampai bug..,2
Pengguna Google,2025-04-27 08:08:33,"kenapa di hapus fitur simpan nya sih, bikin ribet tau ga padahal sebelum nya udah bagus banget,. sekarang kalau mau foto jadi ga mau di tik tok lagi. RIBET KALAU MAU FOTO DI TIK TOK JADI NYA - - - - - - banyak minusnya makin lama makin ga JELAS NI APLIKASI",1
Pengguna Google,2025-04-18 14:10:54,ga bisa nyimpan fidio padahal udh daftar aneh banget ga bisa nyimpan fidio atau foto fidio nya yang asal nya ada gambar sekarang jadi layar nya hitam aneh padahal udh berapa kali nyoba di simpan tapi ga masuk ke galeri juga padahal ruang penyimpanan masih kosong😑😑😡😡😡,1
Pengguna Google,2025-04-17 12:58:39,"kenapa sering patah² saat sedang menonton video, padahal lagi asik²nya nonton,itu sangat menggangu padahal mah jaringan aman, di pake buat buka aplikasi lain lancar aja, trs itu juga filter nya kenapa gamau muncul ya?",3
Pengguna Google,2025-04-28 09:40:59,"mohon untuk diperbaiki masalah yg terjadi padA aplikAsi tiktok,saya melakukan live streaming game seluler di android,game yg saya mainkan adalah pubg mobile,dimana ketika saya membuka mic atau berbicara dgn rekan setim saya didalam game,suara di live tiktoknya tidak terdengar,atau lebih tepatnya audiens saya tidak bisa mendengarkan suarA saya,mohon untuk diperbaiki sistemnya,Karna saya suka melakukan live streaming game seluler.terima kasih.",3
Pengguna Google,2025-03-06 14:19:30,"Aplikasinya bagus.. tpi sayang, sering stuck di logo tidak bisa di buka.. hp jadi ngelek parah. Jika sudah begini harus hapus Aplikasi & Install ulang.. sudah sering kejadian begini sangat mengecewakan..😪 Mohon untuk pihak penyedia Aplikasi segera diperbaiki untuk kenyamanan konsumen 🙏🙏",3
Pengguna Google,2025-02-28 21:22:10,"ga jelas setelah update suka loading sendiri, padahal jaringan bagus aja ga pernah lemot. tapi pas di geser ke atas fyp nya nge stuck di titik dua warna warni itu alhasil keluar dari aplikasi terus hapus chace nya dan ngulang masuk lagi ke apk tiktok. ribet. tolong perbarui dong! gajelas.",1
Pengguna Google,2025-02-28 01:19:43,"bagus apk nya tapi kenapa ya suka ngebug tolong dong di benerin saya cape klu siang pas mau buka apk nya pasti ngebug mau gamau harus di install dulu terus di dowload baru bisa masuk. Tolong ya tiktok di benerin ngebug nya. Sebenernya udah bagus apk nya bisa mutualan dengan temen, berkomunikasi bersama teman, pacar, orang tua, dll",1
Pengguna Google,2025-03-15 23:21:47,"Tolong buat tiktok, sistem nya diperbaikin lagi kalo emang mau dikasih rating bagus. Lemot bgt apk lu, kadang keluar sendirilah, nge bug, nge freeze padahal memori handphone ga penuh, udah sampe hapus foto, apk lain sana sini. Kirain hp nya yang nge bug ternyata apk nya yg kurang. aku kirain aku doang ngerasain kyk bgini, ternyata yang lain juga pada ngerasain.",1
Pengguna Google,2025-03-07 05:54:12,"Aplikasi nya bagus,vidionya bagus,tapi kenapa kalau stelah 1 atau 2 bulan tik tok dibukak tidak bisa karena apa dan sering terjadi bug tik tok habis itu tidak bisa dikeluarkan lalu hp ku tiba² warnanya hitam,,,,jadi tolong diperbaiki lagi ya bug tik tok nya🙏🙏",2
Pengguna Google,2025-03-22 06:30:27,"apk nya bagus, cumaa yang bikin ga suka nya itu kalau nge buka apk nya suka nge bug, stuck di logo tiktok nya doang, abis itu hp ku malah mati, harus bolak balik download ulang, cape banget padahal waktu awal awal main tiktok ga gini, kenapa sekarang jadi begini? perbaiki lagi apk nya.",3
Pengguna Google,2025-04-13 14:50:35,"Aplikasinya bagus, yang buat masalah saat update MB nya terlalu kebesaran. Sekarang tidak ada fitur beli di tiktok adanya cuma live jualan aja. masih sama sih MB nya besar jadi memori HP nya penuh. meski sekarang udah ada fitur belanja online. tolong dong MB nya dikurangi menjadi 1gb aja.",1
Pengguna Google,2025-03-20 07:14:35,"tiktok itu keren, tapi bug sama lag nya ga main"", baru masuk apk kadang lag parah, tiba"" keluar sendiri, mau buat vidio, efeknya gabisa dipake, otomatis hitam sama ngefreze, kenapa ya?, tolong diperbaiki ya tiktok, kmu itu bagus kalo ga LAG",3
Pengguna Google,2025-02-28 02:38:57,"Buat developer tiktok,tolong bug nya di atasin anj,gw udh berkali-kali keluar masuk keluar masuk apk tiktok hasilnya sama aja,udh gitu sering keluar sendiri lagi,padahal memo udh gw bersihin,cache nya udh bersih,masih tetep aja ngelag,maksudnya gimana????buat developer tiktok ayolah Think about this! Masa iya apk paling populer ngatasin bug kek gini aja gak bisa😹",1
Pengguna Google,2025-03-13 05:35:44,"beberapa fiturnya ada yg ga muncul, terus sering ngebug kalau keluar tiktok suara vt nya masih kedengeran. Bug juga kalau muncul live, suara livenya masih ada padahal sudah di scroll ke bawah vt lain...mengganggu banget...tolong diperbaiki yaa..soalnya ga nyaman😭",3
Pengguna Google,2025-03-22 12:52:22,"ngelag parah!!! setiap aku buka apk ini selalu keluar sendiri, dan hp tiba' panas dan aku juga uda coba di apk lainnya, dan itu bagus' aja tidak ada ngelag/ hp panas penyimpanan masi lumayan tapi knp setiap buka apk ini selalu keluar sendiri dan muncul layar hitam, tolong di perbaiki lagi apk nya, update bkn makin bagus malah makin nge bug",1
Pengguna Google,2025-03-04 17:23:22,"Aplikasinya bagus untuk membuat konten usaha, sayangnya tidak bisa dipakai lama, malah sering lemot untuk dibuka aplikasinya, padahal jaringan datanya bagus. Jadi harus sering dihapus dan di download ulang. Dan parahnya jika didownload ulang terkadang kalo lupa pasword bisa dipastikan bikin akun baru. Sayang sekali jika harus kehilangan akun. Resikonya akun lamanya hilang alias tidak bisa di buka. Harusnya jika download ulang otomatis muncul gak perlu minta pasword, krn masih dihp yg sm..",3
Pengguna Google,2025-02-28 01:13:04,"Aplikasi bagus tapi kok biasanya gak bisa masuk lagi ,misalnya kita mau masuk tiktok nah itu gak bisa masuk karena loding terus gak muncul vidio gitu jadi saya harus hapus dulu tiktoknya baru download lagi aplikasi. jadi ribet untuk daftar akunnya lagi 🙏🏻. TOLONG di PERBAIKI lagi !",2
Pengguna Google,2025-03-07 18:24:34,"Keluhan saya di tiktok: Baru masuk ke aplikasinya sudah ngestuck di logo TikTok nya, jika aku keluar dari apknya, pasti hp ku langsung ngelag seperti terkena virus, satu² nya cara hapus aplikasinya lalu mendownload nya kembali, tolong dong diperbaiki segera!! sangat menggangu sekali bug seperti ini, lalu ketika saya mengulang kembali video atau mendownload video terjadi ngeleg bahwa keluar tiba-tiba itu sangat menggangu",3
Pengguna Google,2025-03-04 01:04:38,"sebenernya apl nya bagus tpi setiap mau di buka selalu lama atau kadang suka keluar dri aplikasi, padahal memori nya udh di bersihkan tpi ttp aja gk bisa di buka apl nya, jdi harus hapus apl nya trs download lgi, cape bgt bisa smpe 3 kali dalam seminggu kayak gni, tolong di perbaiki.",4
Pengguna Google,2025-03-05 04:56:09,"halah jmbi, abis update bukannya makin bagus malah makin ngerepotin, video ga bisa dicepetin lewat fitur hold di samping layar, postingan photo slide belom selesai dibaca udah ngeslide duluan. Sama ini, fitur yang ngebuat ikon profil, like, comment jadi transparan kalau kita hold bagian samping layar itu juga ngapa di ilang in?? LMAO",1
Pengguna Google,2025-03-25 00:44:15,"Saya sangat kecewa dengan TikTok. Saya sudah menggunakannya lebih dari dua tahun dan tertarik karena fitur API Streak. Namun, sejak pembaruan yang membatasi usia dalam mengirim pesan, fitur pesan hilang dari perangkat saya, dan semua API Streak yang saya buat lenyap. Mungkin ini memang kebijakan TikTok, tapi perubahan ini sangat mengecewakan. Saya dan banyak pengguna lain merasa dirugikan. Saya pun berpikir untuk berhenti menggunakan TikTok dan mencari aplikasi lain yang lebih sesuai.",1
Pengguna Google,2025-03-31 16:00:08,"apk bug sendiri lag"",baruu masuk langsung bug udah riset tetap bug ,saya kasi ranting bintang 1 karna apk kurang bagus banyak bug nyaa ,kadang"" ada suara ga ada gambar nyaa ,suka keluar sendiri"" aneh ,apk geje ,tolong tt beri pengalaman yg lebih enk lgii agar tidak banyak yg mengeluh"" bug begtuu ,perbaiki kenierja sistem nyaa tt ,saya harap bug"" seperti ini tidak terjadi lagi tt ,karnaa kasian yg udh hapus dowlod lagi masih tetap bug dan error tt ,hilang kan bug"" itu tt ,sekian terima kasih ,!!!",1
Pengguna Google,2025-03-06 06:48:24,mohon maaf.. kenapa kalau di buat live itu muncul nya itu hitam semua.. ini HP saya atau tik tok nya ya? 🙏.. oh ya.. itu kalau di bukak apk nya setiap dapat 2 video kenapa nge bug??.. padahal sudah update loo.. mohon di perbaiki lagi🙏🙏🙏.. setiap mau buka tik tok selalu nge bug.. ini juga udah update.. tolong di perbaiki dong..,4
Pengguna Google,2025-03-09 14:05:35,"Mohon tik tok tolong saya, tik tok sering keluar sendiri, ngelag padahal di aplikasi lain nya nggk nge lag. Tolong, saya sejak kemaren tidak bisa nonton tik tok karena ngelag dan sering keluar sendiri. Padahal jaringan bagus dan uda di coba pake beberapa cara tetap tidak bisa",4
Pengguna Google,2025-04-03 09:29:25,"woi tiktok kalo bikin apk yg niat lah,masa saya baru mau masuk ke apknya malah berhenti di logo nya dan kalo udah masuk ke apk nya malah ngefriz,aneh padahal penyimpanan hp saya masih banyak dan jaringan juga bagus bagus aja, perbaiki lagi dong tiktok, tiktok makin lama makin gak ada otak,tolong MB nya di kecilkan lagi untuk pengguna tiktok yg hp nya ramnya cuma sedikit,tolong respon nya. """,1
Pengguna Google,2025-03-31 14:45:59,"banyak banget bug nya gatau kenapa tiba tiba keluar sendiri kadang lag sampe keluar jadi kaya gini tuh sering banget aku ngalamin setiap hari kayanya kaya gitu terus cape aku keluar masuk tiktok kadang juga layar jadi putih/hitam kalo lagi cari sesuatu tiba tiba keluar sendiri lah,tolong dong di perbaiki kadang lagi asik asiknya scroll video malah keluar gajelas banget kadang juga baru masuk langsung keluar dulu apk ini ga gini deh dulu mah bagus ga keluar keluar mohon segera di perbaiki lagi",1
